car_id,model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,target_class,days_before_accident
C11147530X,MINI CooperSE,business,electro,3.1,2014,76277,2016,another_bug,119
u-2300894n,Kia Sportage,standart,petrol,2.9,2011,495,2020,engine_check,15
Q17527154g,Nissan Qashqai,standart,petrol,3.82,2015,84740,2017,gear_stick,14
m-2207671H,Smart ForFour,economy,petrol,4.6,2017,122522,2020,engine_overheat,161
n21219044S,Volkswagen ID.4 ,premium,electro,3.14,2013,42986,2018,electro_bug,117
Y-1909289A,Kia Rio X,economy,petrol,4.62,2013,45058,2017,engine_check,22
n31468349R,VW Polo,economy,petrol,2.74,2011,2350,2014,break_bug,31
r32178017j,Kia Rio X,economy,petrol,3.34,2011,892,2014,another_bug,13
q83106491d,Kia Sportage,standart,petrol,3.52,2011,5977,2018,another_bug,24
w30595040m,Nissan Qashqai,standart,petrol,4.72,2013,44914,2016,break_bug,21
x-1954941U,Renault Sandero,standart,petrol,5.24,2015,84304,2014,engine_fuel,6
V-3403078z,VW Tiguan,economy,petrol,6.22,2014,61579,2020,wheel_shake,8
a10804017l,Smart ForFour,economy,petrol,3.56,2014,64890,2019,break_bug,10
Y11021530E,Renault Kaptur,standart,petrol,3.3,2013,39450,2017,gear_stick,32
w-1503651B,VW Polo VI,economy,petrol,6.56,2015,86833,2017,electro_bug,10
r-6945448j,BMW 320i,business,petrol,4.86,2015,87899,2017,another_bug,70
Z11816007p,VW Tiguan,economy,petrol,3.76,2016,105647,2019,engine_ignition,70
x13838636N,VW Tiguan,economy,petrol,2.42,2015,87145,2020,engine_check,16
t-1367911e,VW Polo VI,economy,petrol,4.56,2011,2416,2016,break_bug,35
v56255169f,Renault Kaptur,standart,petrol,1.8,2013,53642,2019,electro_bug,33
B-4259316m,Kia Sportage,standart,petrol,4.56,2015,82271,2017,electro_bug,36
v-7924266I,Smart ForTwo,economy,petrol,6.54,2013,39439,2019,engine_overheat,6
L12695976N,MINI CooperSE,business,electro,3.9,2015,87560,2016,engine_check,136
q-8187613B,Skoda Rapid,economy,petrol,5.7,2017,129835,2015,engine_overheat,60
e16015891b,Kia Sportage,standart,petrol,3.86,2013,44899,2016,engine_fuel,8
x-5000537P,Kia Rio X,economy,petrol,4.66,2013,41943,2021,electro_bug,11
D-7880387d,Kia Rio X-line,economy,petrol,3.26,2014,60331,2022,electro_bug,25
H31712627R,VW Polo,economy,petrol,3.98,2011,804,2017,engine_check,25
f-7760435s,Renault Kaptur,standart,petrol,4.88,2012,24874,2016,engine_overheat,32
a-1602414F,Smart ForTwo,economy,petrol,5.72,2016,91399,2017,wheel_shake,7
y-4993026F,Kia Rio X,economy,petrol,4.9,2015,84435,2020,gear_stick,7
a15377311f,Audi Q3,premium,petrol,4.5,2013,54681,2022,another_bug,53
U-1696081V,Kia Rio X,economy,petrol,5.86,2014,68240,2015,wheel_shake,22
s19224549D,Smart ForFour,economy,petrol,3.7,2015,83258,2018,engine_check,39
w20823113G,Kia Rio,economy,petrol,2.8,2012,26819,2015,break_bug,19
l-1349820J,MINI CooperSE,business,electro,4.7,2012,28544,2021,another_bug,459
R-2948274o,VW Polo,economy,petrol,3.16,2012,19999,2016,break_bug,17
t16782318O,Renault Sandero,standart,petrol,3.34,2015,94932,2015,engine_overheat,13
Y-1457465R,VW Polo,economy,petrol,4.28,2015,87453,2015,electro_bug,51
v-2144197C,Kia Sportage,standart,petrol,5.2,2012,20310,2016,engine_check,34
x-2014093y,Nissan Qashqai,standart,petrol,5.18,2015,73900,2020,electro_bug,41
d-4591998F,Smart Coupe,economy,petrol,4.9,2015,96146,2015,break_bug,22
r-2090723O,Smart Coupe,economy,petrol,4.1,2015,83934,2019,break_bug,20
U-1191921E,Fiat 500,business,petrol,3.86,2015,74019,2018,engine_ignition,145
r-1970023T,VW Polo VI,economy,petrol,4.58,2015,81306,2021,wheel_shake,6
S-1674892M,Hyundai Solaris,economy,petrol,4.62,2014,65210,2016,electro_bug,9
G-2162452R,Fiat 500,business,petrol,4.76,2012,28258,2018,gear_stick,49
A80378730d,Kia Rio X,economy,petrol,4.08,2012,22630,2021,wheel_shake,10
u-1819284w,Renault Sandero,standart,petrol,6.48,2014,55236,2017,another_bug,23
v-1209318r,Kia Rio X-line,economy,petrol,6.5,2015,71430,2022,engine_fuel,13
p-3416801F,VW Tiguan,economy,petrol,4.48,2014,62289,2020,engine_overheat,25
g11810192a,VW Tiguan,economy,petrol,3.24,2016,115460,2021,engine_check,29
b46831044u,Hyundai Solaris,economy,petrol,4.86,2012,27025,2018,engine_fuel,3
y22428950Y,VW Polo,economy,petrol,4.66,2012,18156,2014,gear_stick,7
v20100933V,Kia Sportage,standart,petrol,3.94,2015,82684,2016,engine_overheat,13
d12165520i,Audi Q3,premium,petrol,4.06,2016,97009,2019,electro_bug,96
l-2243901f,Smart Coupe,economy,petrol,4.94,2014,66586,2015,engine_check,57
m16922194d,Smart ForFour,economy,petrol,2.82,2017,106380,2020,gear_stick,27
t-1587546h,Smart ForFour,economy,petrol,4.2,2016,108607,2019,engine_fuel,33
d86346817o,Smart ForFour,economy,petrol,4.3,2014,70793,2016,engine_overheat,9
l79825102V,Smart Coupe,economy,petrol,5.06,2015,96347,2021,wheel_shake,11
C-1658821I,Kia Sportage,standart,petrol,4.66,2011,8846,2014,another_bug,91
n-2084367B,VW Polo,economy,petrol,4.86,2015,76346,2018,engine_fuel,8
z19301567i,VW Tiguan,economy,petrol,4.34,2013,46941,2022,engine_overheat,29
H-4823323i,Renault Sandero,standart,petrol,4.48,2013,36590,2014,break_bug,37
n31353865P,Kia Rio X-line,economy,petrol,3.1,2013,44609,2016,engine_fuel,2
i-1314717a,VW Polo,economy,petrol,5.62,2015,86871,2020,engine_check,31
g88708259n,VW Polo VI,economy,petrol,3.8,2014,62893,2016,electro_bug,22
M10208049m,Audi A4,premium,petrol,4.26,2017,109507,2019,engine_overheat,328
p10312031l,VW Polo VI,economy,petrol,4.08,2015,78955,2019,wheel_shake,5
j15820254t,Kia Sportage,standart,petrol,4.2,2015,84982,2014,engine_fuel,10
b11219834D,VW Polo,economy,petrol,3.94,2015,75852,2016,engine_check,52
g27845738D,Kia Rio X-line,economy,petrol,2.04,2012,27291,2019,wheel_shake,28
a-2277951A,Kia Sportage,standart,petrol,4.6,2013,42786,2021,engine_fuel,4
b-8541663W,Renault Sandero,standart,petrol,4.48,2011,1285,2014,engine_ignition,95
c-1328664u,Smart ForFour,economy,petrol,8.9,2016,108915,2018,break_bug,17
q-1501864D,VW Polo,economy,petrol,4.92,2015,84509,2016,gear_stick,13
P-2028474q,Renault Kaptur,standart,petrol,5.78,2012,22604,2015,engine_overheat,22
b-1943502r,Smart ForTwo,economy,petrol,5.24,2014,65715,2015,break_bug,20
X13904036v,Hyundai Solaris,economy,petrol,3.8,2014,67882,2019,engine_check,36
p22201009c,Skoda Rapid,economy,petrol,2.58,2014,62465,2017,another_bug,46
b-1731846p,Smart ForFour,economy,petrol,3.82,2015,76340,2016,engine_overheat,47
m-1232449r,Renault Kaptur,standart,petrol,4.86,2012,21331,2017,engine_overheat,16
s73955878e,Nissan Qashqai,standart,petrol,4.7,2015,81843,2020,gear_stick,8
w21104807B,Kia Rio X,economy,petrol,3.44,2015,85781,2019,engine_ignition,31
Y-8714590s,Hyundai Solaris,economy,petrol,5.12,2014,58403,2016,electro_bug,15
n-6604555n,VW Polo VI,economy,petrol,5.0,2015,87354,2018,electro_bug,9
B20112755F,Smart ForTwo,economy,petrol,3.18,2013,41277,2014,engine_ignition,68
r-1818598c,Kia Sportage,standart,petrol,4.94,2011,2347,2022,electro_bug,36
b48529290x,VW Polo,economy,petrol,2.9,2013,56221,2014,break_bug,47
P91727327m,Smart ForFour,economy,petrol,3.36,2017,118282,2015,wheel_shake,28
J20066002Q,VW Tiguan,economy,petrol,3.1,2015,80882,2022,engine_ignition,29
P-2704218g,VW Polo,economy,petrol,4.24,2013,37333,2015,engine_check,17
l-1379405m,Kia Rio X-line,economy,petrol,5.7,2014,70360,2014,electro_bug,10
C-1517922h,VW Polo,economy,petrol,4.5,2013,47240,2018,engine_overheat,14
I-3302827r,Kia Sportage,standart,petrol,4.66,2011,10964,2018,gear_stick,4
t-2006618I,Audi A3,premium,petrol,4.8,2017,111541,2021,electro_bug,127
E-6273926P,Hyundai Solaris,economy,petrol,4.7,2014,66138,2020,wheel_shake,4
a10698807I,Hyundai Solaris,economy,petrol,4.0,2015,77172,2020,break_bug,22
A15941630F,Kia Sportage,standart,petrol,2.48,2012,24398,2019,engine_overheat,35
t-4403975D,Kia Rio X-line,economy,petrol,5.56,2015,80216,2016,another_bug,63
R14388702V,Kia Rio X-line,economy,petrol,2.3,2015,77635,2020,engine_check,34
j-9803131z,Skoda Rapid,economy,petrol,5.48,2014,70225,2015,electro_bug,8
V-2042242Z,Smart ForTwo,economy,petrol,4.6,2017,124372,2014,engine_check,145
Q-2229156F,Smart ForTwo,economy,petrol,6.44,2013,41238,2019,engine_check,31
P17330852B,VW Polo,economy,petrol,5.72,2013,45196,2019,gear_stick,36
f11770501z,Skoda Rapid,economy,petrol,2.98,2016,101520,2017,break_bug,9
O-7679980f,MINI CooperSE,business,electro,4.38,2013,40181,2021,engine_ignition,525
d-4958292z,Hyundai Solaris,economy,petrol,4.72,2012,27466,2019,wheel_shake,7
i24986996P,Nissan Qashqai,standart,petrol,3.08,2013,41189,2017,electro_bug,80
q96758261e,Smart ForFour,economy,petrol,4.54,2013,38871,2017,engine_check,102
r15504196O,Smart Coupe,economy,petrol,4.38,2017,128424,2015,break_bug,32
s-9164758n,Renault Kaptur,standart,petrol,3.76,2012,31867,2018,engine_overheat,20
R16339581p,Hyundai Solaris,economy,petrol,4.9,2014,53778,2016,another_bug,18
Z92202314D,VW Polo VI,economy,petrol,4.52,2015,79469,2014,engine_overheat,17
A10851146v,VW Polo,economy,petrol,4.38,2014,64605,2019,break_bug,9
Z49218892E,VW Polo VI,economy,petrol,3.22,2014,55056,2015,gear_stick,43
Y10613935s,Skoda Rapid,economy,petrol,4.2,2016,88360,2016,break_bug,10
C-6633868m,Skoda Rapid,economy,petrol,4.98,2016,94149,2021,wheel_shake,11
R12442788C,Nissan Qashqai,standart,petrol,3.78,2015,88326,2019,engine_ignition,43
N-2189109n,Renault Kaptur,standart,petrol,4.94,2015,83708,2014,engine_fuel,18
x-1111076W,VW Polo VI,economy,petrol,5.7,2015,82708,2014,electro_bug,33
e23025129X,Nissan Qashqai,standart,petrol,3.74,2011,1219,2018,break_bug,14
I-1847374X,VW Polo VI,economy,petrol,5.58,2015,78994,2019,engine_ignition,68
k15171262X,Smart ForFour,economy,petrol,3.74,2016,105659,2018,engine_overheat,31
d-2112406w,Renault Kaptur,standart,petrol,5.08,2015,87536,2021,break_bug,77
x-1408552U,VW Polo VI,economy,petrol,3.6,2013,41213,2017,wheel_shake,10
Z34332118r,Smart Coupe,economy,petrol,3.64,2013,38897,2021,engine_ignition,87
h-2930740k,Audi A4,premium,petrol,4.72,2017,116983,2017,engine_overheat,96
V-9728915a,VW Polo VI,economy,petrol,4.54,2014,70612,2019,engine_overheat,10
M17938835z,Skoda Rapid,economy,petrol,3.32,2015,94780,2016,wheel_shake,15
d42149834P,Nissan Qashqai,standart,petrol,3.86,2012,25720,2022,engine_fuel,16
y37826050q,Smart ForFour,economy,petrol,4.34,2017,122107,2018,engine_check,55
j-1349295E,Renault Kaptur,standart,petrol,5.16,2011,4212,2015,engine_overheat,25
I47319182n,Kia Rio X-line,economy,petrol,3.58,2013,44588,2018,engine_overheat,10
f-1300760u,Kia Sportage,standart,petrol,5.3,2011,2427,2019,break_bug,5
v14623001k,Smart Coupe,economy,petrol,0.98,2017,119398,2014,another_bug,38
f-1863210S,Hyundai Solaris,economy,petrol,4.86,2011,5638,2018,another_bug,71
t94682640x,Kia Rio X,economy,petrol,3.08,2015,83715,2022,engine_overheat,51
L-6391483w,Skoda Rapid,economy,petrol,4.4,2016,90059,2020,engine_overheat,12
s18030533g,VW Polo VI,economy,petrol,3.78,2012,24891,2016,break_bug,32
I-3655411V,VW Polo VI,economy,petrol,4.06,2014,69131,2017,electro_bug,8
Q-3432704o,VW Tiguan,economy,petrol,4.82,2016,95302,2019,engine_overheat,34
d-3700930e,Kia Rio,economy,petrol,4.52,2013,49610,2014,engine_ignition,81
R-1779027F,Renault Kaptur,standart,petrol,6.34,2011,3267,2022,gear_stick,25
K-2177169P,Smart Coupe,economy,petrol,4.82,2014,66742,2020,engine_ignition,53
B-1448242P,VW Tiguan,economy,petrol,4.48,2017,135569,2019,gear_stick,130
V-1493273B,Renault Sandero,standart,petrol,6.02,2015,74211,2019,engine_fuel,11
Z-2128377r,Kia Rio X-line,economy,petrol,4.48,2012,23765,2014,engine_check,35
j-1994836d,Kia Rio X,economy,petrol,4.44,2015,89113,2016,wheel_shake,7
I-2255959U,VW Polo,economy,petrol,5.94,2013,47661,2017,gear_stick,5
P-2041199z,VW Polo,economy,petrol,4.7,2013,42215,2016,engine_overheat,19
R15066591E,Renault Kaptur,standart,petrol,3.88,2014,60613,2019,break_bug,3
G10820921U,Renault Sandero,standart,petrol,4.42,2015,78525,2022,another_bug,81
B-1357696S,Kia Rio X,economy,petrol,4.46,2012,30674,2021,another_bug,13
h16279695K,Smart Coupe,economy,petrol,3.46,2016,94217,2021,wheel_shake,20
R16902447f,Mini Cooper,business,petrol,4.1,2012,20824,2016,gear_stick,72
S-6684161s,Hyundai Solaris,economy,petrol,5.4,2015,87468,2021,engine_overheat,10
h17861805G,Kia Rio X,economy,petrol,1.04,2014,72790,2021,engine_ignition,31
S54723559F,Hyundai Solaris,economy,petrol,5.04,2013,43721,2016,wheel_shake,6
C-1103176C,Smart Coupe,economy,petrol,4.74,2014,59095,2015,electro_bug,44
z41508842z,Skoda Rapid,economy,petrol,3.52,2015,83333,2021,engine_overheat,11
d16699323u,Kia Rio X,economy,petrol,4.68,2015,72155,2016,engine_ignition,57
C17311656B,Kia Sportage,standart,petrol,4.48,2014,65533,2016,gear_stick,8
B37768184I,Audi A3,premium,petrol,5.18,2015,91210,2020,break_bug,150
f21340662W,Renault Kaptur,standart,petrol,3.2,2015,73265,2018,another_bug,100
z56003561k,Smart Coupe,economy,petrol,4.06,2014,69285,2014,another_bug,78
F68295874Z,Renault Kaptur,standart,petrol,4.32,2015,88574,2017,engine_check,46
Q19307898c,Kia Rio X,economy,petrol,3.04,2013,43207,2017,engine_check,18
D-1319701n,Smart ForFour,economy,petrol,5.08,2017,110853,2017,break_bug,43
y-6093462X,VW Polo,economy,petrol,5.0,2012,24149,2021,electro_bug,52
q20118649S,Kia Rio X,economy,petrol,4.5,2012,20871,2017,engine_fuel,3
Q10035994a,Smart Coupe,economy,petrol,2.72,2016,97460,2020,gear_stick,23
L-4452446Z,Renault Sandero,standart,petrol,4.14,2013,41962,2016,another_bug,19
M-3227100t,VW Polo,economy,petrol,5.02,2012,21148,2016,engine_overheat,51
B88120693S,Renault Sandero,standart,petrol,3.68,2014,62343,2020,engine_ignition,81
m16516804p,Kia Rio X-line,economy,petrol,4.98,2014,59833,2014,engine_fuel,17
P19653432E,Hyundai Solaris,economy,petrol,3.5,2015,76001,2018,engine_ignition,33
x-1749702B,VW Polo,economy,petrol,4.54,2011,576,2016,gear_stick,28
x13220328w,Renault Sandero,standart,petrol,2.84,2013,42587,2018,gear_stick,29
h17414658v,Smart ForFour,economy,petrol,4.56,2015,82544,2017,engine_overheat,12
G-4985978n,Renault Kaptur,standart,petrol,4.26,2012,24105,2019,gear_stick,19
b-7040874b,Renault Sandero,standart,petrol,3.9,2014,67561,2018,electro_bug,76
x58863702m,Kia Rio X-line,economy,petrol,4.76,2015,89626,2017,electro_bug,25
x84930337h,Kia Rio X-line,economy,petrol,3.54,2014,68064,2019,engine_overheat,39
d18957206x,Renault Kaptur,standart,petrol,4.58,2012,19937,2016,electro_bug,35
N-1745703G,Smart Coupe,economy,petrol,4.78,2014,63372,2015,engine_check,45
u24432042k,Kia Rio X-line,economy,petrol,3.06,2013,41027,2020,break_bug,13
z30508487R,Renault Sandero,standart,petrol,5.12,2014,63057,2019,break_bug,26
r16294059S,VW Tiguan,economy,petrol,4.4,2016,110995,2019,break_bug,19
H-2108091L,Hyundai Solaris,economy,petrol,4.4,2011,4913,2020,electro_bug,44
T-1861418l,Kia Rio X,economy,petrol,4.06,2015,90121,2019,engine_overheat,49
Y-2287594M,MINI CooperSE,business,electro,6.0,2015,73789,2019,engine_overheat,166
S-2262856H,Hyundai Solaris,economy,petrol,6.92,2013,51417,2018,another_bug,28
n14735502c,VW Polo VI,economy,petrol,2.86,2015,75719,2017,engine_overheat,42
S42953963r,Nissan Qashqai,standart,petrol,3.92,2013,43976,2016,engine_overheat,15
T81007701m,Audi A3,premium,petrol,4.24,2015,76607,2021,engine_fuel,46
c15981745N,Kia Rio X-line,economy,petrol,3.38,2014,73880,2019,engine_check,36
x17396712H,Renault Sandero,standart,petrol,2.12,2015,77686,2022,break_bug,29
i28678068z,Skoda Rapid,economy,petrol,4.98,2016,93644,2016,gear_stick,7
h19917788i,Kia Rio X-line,economy,petrol,3.08,2015,76603,2018,engine_fuel,16
h19371905Z,Renault Sandero,standart,petrol,4.12,2015,81393,2015,engine_overheat,24
k46522161e,Smart ForTwo,economy,petrol,3.04,2013,44425,2020,engine_ignition,65
K-5008643Z,VW Polo,economy,petrol,5.32,2013,40732,2016,electro_bug,18
t10067949t,Hyundai Solaris,economy,petrol,3.68,2011,6562,2014,another_bug,24
i-6289789v,VW Polo,economy,petrol,4.66,2013,38996,2021,engine_fuel,19
s10053140L,Renault Sandero,standart,petrol,2.96,2014,67592,2021,engine_overheat,36
C50021983M,Kia Rio X,economy,petrol,3.82,2015,91515,2017,engine_overheat,21
b-1088056N,VW Polo,economy,petrol,4.32,2013,42442,2016,gear_stick,7
B18251939Y,Nissan Qashqai,standart,petrol,3.48,2012,22551,2017,engine_ignition,37
j-1094740D,Kia Rio X,economy,petrol,4.8,2011,2201,2018,another_bug,19
s-4883893Q,Hyundai Solaris,economy,petrol,4.64,2012,21660,2014,engine_check,17
h22481365A,Renault Sandero,standart,petrol,3.82,2014,55600,2018,break_bug,19
J87382695C,VW Polo,economy,petrol,3.56,2012,22401,2015,engine_overheat,31
Y-2069784y,Hyundai Solaris,economy,petrol,5.44,2015,75848,2021,engine_ignition,34
V-2074579X,Renault Sandero,standart,petrol,5.26,2011,854,2016,engine_ignition,135
L10577542G,Smart ForTwo,economy,petrol,4.64,2014,59844,2018,electro_bug,19
Q75686415a,Renault Sandero,standart,petrol,3.94,2012,21772,2021,another_bug,33
o-2139524M,VW Tiguan,economy,petrol,5.26,2017,121392,2020,electro_bug,27
S17148502m,VW Polo,economy,petrol,2.96,2013,42315,2019,wheel_shake,5
G-1837212q,Kia Sportage,standart,petrol,5.58,2013,40587,2020,another_bug,82
s-6339166E,Smart ForFour,economy,petrol,3.76,2015,77709,2018,engine_ignition,45
S21611713i,BMW 320i,business,petrol,3.34,2013,43648,2018,engine_check,129
E-5860609f,Hyundai Solaris,economy,petrol,4.22,2013,43146,2019,engine_ignition,20
x90842212V,Smart Coupe,economy,petrol,3.06,2016,113384,2017,engine_fuel,12
T-7684106s,Renault Kaptur,standart,petrol,3.64,2011,1868,2016,engine_overheat,80
N87823081W,Hyundai Solaris,economy,petrol,4.16,2013,42692,2019,another_bug,20
T-1994249o,Skoda Rapid,economy,petrol,5.96,2017,134328,2019,break_bug,25
P-5707632N,Kia Rio,economy,petrol,4.44,2015,80628,2017,engine_fuel,2
U38182084N,Renault Kaptur,standart,petrol,4.76,2015,88852,2018,engine_overheat,36
Z-7742856C,VW Polo,economy,petrol,5.48,2015,82505,2021,engine_ignition,43
P-3929445q,Smart Coupe,economy,petrol,7.08,2016,102663,2017,gear_stick,10
L10623696e,VW Tiguan,economy,petrol,3.04,2014,55898,2022,break_bug,26
v-1313221G,Renault Sandero,standart,petrol,4.68,2014,62754,2018,electro_bug,11
Q19968160Q,Nissan Qashqai,standart,petrol,3.6,2013,51994,2019,engine_fuel,8
o-4622211t,Nissan Qashqai,standart,petrol,4.96,2014,61633,2016,gear_stick,17
d87894116z,Renault Sandero,standart,petrol,4.02,2014,59247,2021,engine_ignition,43
I-2247201A,Mercedes-Benz GLC,business,petrol,4.14,2012,21008,2020,electro_bug,33
k-1506855X,Skoda Rapid,economy,petrol,6.8,2015,81805,2020,engine_fuel,11
s33252064R,Nissan Qashqai,standart,petrol,4.14,2014,72047,2019,engine_check,63
T20409757P,Renault Kaptur,standart,petrol,1.9,2012,19216,2020,engine_ignition,46
l-6722826Q,Kia Rio X-line,economy,petrol,6.0,2012,23611,2019,break_bug,6
k-1717815X,Hyundai Solaris,economy,petrol,5.24,2012,27992,2017,engine_overheat,3
L18104947J,Kia Sportage,standart,petrol,2.2,2015,88819,2021,engine_check,26
T18811034j,Skoda Rapid,economy,petrol,2.14,2013,46970,2020,engine_check,28
V-2090794j,Nissan Qashqai,standart,petrol,4.3,2014,60970,2019,engine_ignition,45
C-9746243l,Renault Kaptur,standart,petrol,7.46,2014,69545,2017,electro_bug,16
X60884870R,Nissan Qashqai,standart,petrol,4.86,2011,3429,2019,gear_stick,15
Y-1109697o,Hyundai Solaris,economy,petrol,4.66,2014,62452,2015,engine_fuel,9
D15509184U,Kia Rio,economy,petrol,4.58,2015,78327,2020,engine_ignition,93
N-1526726d,Smart ForFour,economy,petrol,4.36,2017,116182,2018,engine_ignition,167
D-6635489N,Renault Sandero,standart,petrol,7.76,2013,51693,2015,break_bug,31
P91939666m,Nissan Qashqai,standart,petrol,4.04,2014,64677,2016,gear_stick,12
D-4712260c,Smart ForFour,economy,petrol,4.84,2015,79452,2015,break_bug,9
Y-1242554C,VW Tiguan,economy,petrol,5.94,2015,77758,2020,gear_stick,22
i-1887608M,Smart ForFour,economy,petrol,4.64,2016,100342,2017,engine_fuel,4
x-8099343c,Renault Sandero,standart,petrol,2.22,2011,440,2018,gear_stick,57
t-4297703Z,Renault Kaptur,standart,petrol,4.56,2015,75217,2016,engine_ignition,73
r-2233973m,Renault Sandero,standart,petrol,5.52,2013,41067,2021,break_bug,13
M13526722v,BMW 320i,business,petrol,2.94,2015,73873,2017,break_bug,45
F15798669C,VW Tiguan,economy,petrol,3.62,2013,44112,2020,break_bug,43
A18300888c,Smart ForFour,economy,petrol,4.66,2015,77913,2019,engine_fuel,4
Y-5441952b,Smart Coupe,economy,petrol,5.42,2017,132508,2020,break_bug,33
W-9551883X,Kia Sportage,standart,petrol,4.5,2014,61973,2016,break_bug,34
w-1026142O,Kia Sportage,standart,petrol,4.92,2011,1983,2020,gear_stick,77
A-1162143G,VW Polo,economy,petrol,5.24,2015,89458,2016,another_bug,15
k-2104004I,VW Tiguan,economy,petrol,5.14,2016,104855,2021,engine_ignition,47
g27722633v,VW Polo,economy,petrol,5.04,2013,47747,2019,electro_bug,40
Y-5494208v,Kia Sportage,standart,petrol,4.72,2011,270,2018,another_bug,39
R-9466744L,Kia Rio,economy,petrol,5.52,2015,71259,2018,another_bug,16
y-1764725I,VW Polo,economy,petrol,5.26,2014,58453,2018,electro_bug,26
x11273898z,Smart ForTwo,economy,petrol,4.66,2017,112495,2015,engine_ignition,170
K18176647E,Mercedes-Benz E200,business,petrol,3.56,2014,68632,2020,engine_check,111
q-8257935P,Smart Coupe,economy,petrol,5.0,2013,39774,2017,engine_ignition,61
M16685844b,Renault Kaptur,standart,petrol,3.66,2015,76262,2015,engine_fuel,4
W-4238283Z,VW Tiguan,economy,petrol,4.14,2017,118788,2021,engine_fuel,151
a17222056W,VW Polo VI,economy,petrol,2.86,2015,82616,2019,gear_stick,10
d-2262674v,VW Tiguan,economy,petrol,6.4,2017,134520,2021,wheel_shake,134
B-6462073D,Smart ForTwo,economy,petrol,7.56,2015,81857,2019,gear_stick,18
e19946044s,VW Polo VI,economy,petrol,4.16,2014,74942,2015,wheel_shake,15
j22108372p,Renault Sandero,standart,petrol,4.08,2015,88751,2017,gear_stick,9
R10132699W,Smart ForTwo,economy,petrol,4.6,2017,115169,2014,wheel_shake,140
I-2007840g,Hyundai Solaris,economy,petrol,5.6,2015,74129,2016,engine_overheat,19
f-1883871J,VW Polo,economy,petrol,4.22,2013,49285,2021,break_bug,35
s27214304y,Renault Kaptur,standart,petrol,3.84,2012,22725,2020,engine_fuel,7
O17925622P,Smart ForFour,economy,petrol,3.08,2015,93121,2015,engine_fuel,5
p-1396299V,Smart Coupe,economy,petrol,3.84,2015,71836,2019,electro_bug,46
d-2149365f,Kia Sportage,standart,petrol,4.94,2015,85056,2014,engine_ignition,65
m-2086369j,Hyundai Solaris,economy,petrol,4.2,2015,89510,2020,gear_stick,9
p-2247293h,Skoda Rapid,economy,petrol,5.48,2013,36865,2018,electro_bug,39
L17444500d,Renault Kaptur,standart,petrol,4.48,2013,42942,2018,engine_fuel,7
w-3453520x,Kia Rio X-line,economy,petrol,6.54,2013,45322,2017,engine_fuel,19
B-1894922s,Kia Rio,economy,petrol,5.28,2015,77307,2021,engine_check,50
q-6906576V,Kia Rio X,economy,petrol,5.74,2015,79839,2017,gear_stick,6
N21592745W,Kia Sportage,standart,petrol,5.04,2012,19451,2016,electro_bug,12
U22966546t,Renault Kaptur,standart,petrol,2.96,2014,60096,2015,engine_check,31
Y97882055f,Smart ForFour,economy,petrol,3.96,2016,109376,2019,engine_fuel,34
P65208168w,VW Polo VI,economy,petrol,3.64,2014,60514,2017,electro_bug,11
O-1977280N,Skoda Rapid,economy,petrol,5.4,2014,65808,2016,gear_stick,8
J-5858573C,Kia Sportage,standart,petrol,5.34,2013,38603,2017,engine_fuel,18
b-1600009O,Kia Rio X,economy,petrol,5.18,2013,43986,2020,wheel_shake,7
k16185001q,VW Polo VI,economy,petrol,4.02,2014,58475,2019,gear_stick,79
J-1502453c,VW Tiguan,economy,petrol,5.3,2017,113248,2020,another_bug,132
h-1184928f,Skoda Rapid,economy,petrol,5.6,2013,36158,2018,engine_check,37
w20807148p,Renault Kaptur,standart,petrol,1.64,2013,48301,2018,electro_bug,47
H-2882173Z,Nissan Qashqai,standart,petrol,4.5,2014,58644,2018,engine_check,21
w33168720l,VW Tiguan,economy,petrol,3.66,2015,94430,2017,engine_check,33
Z11132495X,Nissan Qashqai,standart,petrol,3.08,2014,72404,2016,gear_stick,5
W15477386C,Mercedes-Benz E200,business,petrol,4.24,2015,77482,2021,another_bug,85
o53903819E,Kia Sportage,standart,petrol,5.08,2014,67599,2019,engine_overheat,35
E-1275783r,Skoda Rapid,economy,petrol,4.94,2016,108267,2015,another_bug,24
b12599240M,Smart ForFour,economy,petrol,4.02,2015,86718,2016,engine_check,23
D44517833b,Kia Rio X,economy,petrol,4.62,2014,72280,2015,engine_overheat,23
j-1377590c,VW Tiguan,economy,petrol,5.22,2017,134298,2021,break_bug,137
r-1930669O,Renault Sandero,standart,petrol,5.16,2014,54713,2017,electro_bug,6
N-9452332x,Nissan Qashqai,standart,petrol,4.36,2014,64293,2022,electro_bug,10
P-7667678B,Kia Rio X,economy,petrol,3.94,2015,82753,2017,electro_bug,24
n13224202u,Renault Sandero,standart,petrol,2.64,2015,75140,2018,another_bug,20
B20262533I,Skoda Rapid,economy,petrol,4.14,2016,103801,2017,engine_overheat,9
I13894787U,Skoda Rapid,economy,petrol,4.54,2017,134781,2016,break_bug,128
A65205208z,Smart ForFour,economy,petrol,3.34,2016,93341,2018,another_bug,37
x20603919o,Hyundai Solaris,economy,petrol,2.82,2015,91507,2019,wheel_shake,15
z10457360K,Smart ForTwo,economy,petrol,4.34,2014,57184,2020,engine_check,27
M-1712519K,Hyundai Solaris,economy,petrol,4.28,2015,82571,2019,engine_fuel,18
